"","childHeight","gender","father","mother","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20"
"11",70.5,"male",75,64,1.43067070044993,0.351151021204813,-1.62115532248243,0.792510947757421,-1.60833428611905,0.561600658641236,-0.852909405452272,-0.0934063261717462,1.1823755610863,-2.5750526804804,-0.530049426045236,0.306067447168956,1.15528354075041,-0.698893351983427,-0.515749252311697,0.518920959283851,1.94448749766649,-1.34864229251277,0.459005154458406,0.822025268534171
"12",68.5,"male",75,64,-0.427504801593064,-0.0762667453162151,0.545284097490237,-1.36881768477249,0.760551523420158,-0.680011551376083,-1.36260667957141,0.417667350576079,-1.10699485505219,0.324113798784052,-0.60282069848286,-1.3381812129718,0.490570430036448,1.63111469446979,-0.314153026301071,0.884648682327373,-1.48971904157306,0.44049178652757,0.538774647686967,-1.41522644125024
"13",67,"female",75,64,-0.852071365303878,-0.287080887335947,-0.213036534372375,-0.996723666159393,0.839149623988952,-0.032048010746833,-1.15794388542097,1.00883702893244,-1.72958287566803,-0.956878018524764,-0.941040514502098,1.61590766665444,-0.0159478486669983,0.551071723334626,0.580500190067012,-1.37120443377452,-0.740875923110482,0.808988428707231,-0.892073805340121,-0.79656507091661
"14",64.5,"female",75,64,-1.14451770350174,0.115526557831825,0.271903620013791,-0.634423170580051,-0.635222820472829,-0.449794848486492,-0.302078603696507,-0.817981606718076,0.544046950873231,-2.06831707782017,0.203987354120079,1.67142721420605,0.99968979767345,-0.139281528644217,0.761292837977616,-0.111713226136727,0.918972247757046,0.259339931025316,-0.058053262496686,-0.13582741664615
"15",63,"female",75,64,0.0225364283387256,-1.17468961964903,0.543632663088517,1.25131025505693,0.317819896986862,0.937571901834434,-0.566496028133921,-0.952887592659374,-1.19988530674615,-0.248924743120032,0.169058707193876,-0.81017826910295,0.457686407453885,-0.298360794389321,1.84147703510004,-2.01291633698025,1.69953290968728,-1.84303177529107,0.395203910825493,1.11287745171195
"16",72,"male",75,58.5,-0.969313641010304,-0.0915942629888675,0.424208042185266,-0.00793898453312736,0.28722764634669,0.193225425366986,0.503854111237852,-0.0538039818463699,-0.342328821056562,1.53070302003391,-0.0643329243151909,-0.558876581121911,-0.574543515465498,1.47821208966004,0.960581413212665,0.79259293934931,-0.949378791241108,-0.247519561638431,-0.0906027423690693,0.997823632307529
"17",69,"male",75,58.5,-0.626713649674355,-1.78811312007108,0.959583346887182,0.207528676070123,1.72184411834178,1.27575277868972,-1.1234702498566,-0.459882244329677,0.032265633372927,-1.6570356153975,0.458115087873523,0.54461300295902,1.89607186319075,0.504406166709182,-0.331684055397324,-0.238514734558343,-0.705149827547991,-0.349687631327539,0.145793873014242,0.333157531950804
"18",68,"male",75,58.5,-1.11732486250124,-0.196908699637555,-0.442402221359956,-1.10918860068059,0.230617332110567,0.874587289503249,1.25856286108675,0.70501528672475,-0.847635560771293,1.6560268225559,-1.08097143640404,-0.981409299615098,-1.53087182031362,0.11267609875268,0.346813095773677,0.514989477758373,-0.799905521429296,-0.019261470923351,1.04442342285946,-1.29314679807099
"19",66.5,"female",75,58.5,0.415182818840285,0.204489179093797,-1.6804659785652,-0.568299904724118,0.676527772172386,-1.2999703180641,-0.071527492446963,0.63978149017786,0.192152747850904,-0.0713300792404177,-0.25535312234013,-0.430302096175837,-0.179603581321884,-1.52898417851716,1.51125269250965,-1.95087984078025,-1.16278796292834,0.172379061572216,0.533346568283515,-1.27682236445941
"20",62.5,"female",75,58.5,0.478305634600677,-0.0626518103717185,0.162041127131649,0.113126232506955,-0.245590118432058,-2.1125066757774,-0.0199204245932272,1.55729812846855,0.149843029976614,0.754251484984874,0.266146287402431,-0.314038131178062,-1.81957854117195,-0.243582161611554,0.896376658155157,1.17202928064589,0.480397820470259,-1.12888631892354,1.62180556068093,-0.0239601611318494
"21",62.5,"female",75,58.5,-0.290151551700449,2.37347083098289,2.71684408316929,-0.254729725096663,-1.80331866486578,0.38151925933309,0.131457206973649,0.845239441734945,-1.45350378022741,0.161936698434986,-1.12502530733186,0.551053583454629,-0.324433595806859,0.360882043926573,-0.292609091313145,1.31045691014703,0.542328016056274,-1.15441502533435,0.634899251739388,-0.51889488673489
"22",69.5,"female",74,68,0.297399139924087,-0.120084019882674,0.12914144349046,0.00468799292883181,2.88829525175179,0.0911151126537949,1.71542529332242,-1.27698713737609,-0.343179902699437,-0.351909671707574,1.57186724495593,0.981339789221076,-1.4571546277295,2.54601412757216,-0.461327568371864,0.977403692010897,0.790477358437299,1.39707321567598,-1.4734503309454,1.38381254041305
"23",76.5,"male",74,68,0.483188045228397,0.313952149243439,1.08974167377653,-0.402752313411828,0.116039471285531,-0.541958655212209,-0.387061827509499,-0.465618089158104,-2.05776890217183,0.697670312031786,-0.645547000044684,-0.142485842407735,1.73835184194914,2.84375020069966,0.649720119260918,-0.430578311864028,-0.108785664314838,-0.395479261561163,0.332304148345353,1.11938144959217
"24",74,"male",74,68,0.545936593963532,1.77169344424972,1.23524484131863,-0.904656374051156,0.619978914010554,0.104695848528539,0.452201626995424,0.0364772373798299,0.273613586201685,0.657779672183208,0.455538595742263,-0.37181185422966,1.49288595167901,1.51036072421608,-1.00870880547244,0.719721602776014,1.55146495984569,-0.614079619356607,-0.159247005991844,0.238855090299195
"25",73,"male",74,68,-0.687362019864048,-0.083066566065379,0.239096457198216,-0.187754275989047,1.53316741065831,0.746418339069617,0.65099375549599,-1.51427465003306,1.09639631945775,-0.0938174985191981,-0.371323752476506,-1.39064487973149,0.355042147383592,0.201341911094483,1.2707016785523,-0.138790473926518,-0.566458560824338,-0.0917932675455576,-0.897583569634778,-1.30233971701983
"26",73,"male",74,68,1.42419612927679,-0.229232888409296,0.512635655132547,0.239383242668141,-0.226442991100666,-1.76759387440134,-1.09017278337668,-0.176524679462734,-1.17261408217941,0.740798117139146,-1.13906349890288,0.0161830326523009,-2.07719240879411,0.652423907522106,-0.259691546817078,2.08273270047362,-0.577096564012337,0.037720785924951,-1.42273701835817,0.0477817319012077
"27",70.5,"female",74,68,1.97291086022905,0.0174103315864518,-0.284461399573479,0.298266100803518,-2.31388257434757,-0.39393628965077,-1.19394962810193,-0.706544791644555,1.3915010210576,-0.23898800515273,0.113996337711511,1.27282439650586,0.0191937305054153,-0.761462091733083,2.47114841514967,0.538011483402751,-1.5025770010488,-0.0201679872603367,0.59798190436959,-0.690049939774815
"28",64,"female",74,68,-0.552674768949899,-0.283981976258382,3.14750208812946,0.37686559759919,0.38415694188662,0.87454251964453,1.37539201469599,0.253713548893448,0.289367083891033,-0.68472453045653,0.0431569372045286,-0.533008492681778,-1.30798468407402,-2.1413719108638,0.111869154450482,0.291013049074699,-0.69865415391072,0.151984654290507,-2.20857401765031,-1.931269521871
"29",70.5,"female",74,66.5,-0.706205565587249,0.13187989608571,1.46968317526329,0.585842818883738,1.10796611906889,0.614631134773955,-0.118141503737741,1.02658855072812,-1.7852377285195,-0.346341457723951,-1.14934056612945,0.538681126275815,1.38200507298092,-1.31061653290094,0.625130333206438,1.09001525537301,-0.709637577286056,1.17990329974922,1.144735733451,-0.407140492607213
"30",68,"female",74,66.5,-2.150552553674,-0.828544649839749,1.30909063980559,0.205595110088552,-0.518731493618998,-1.53266071348089,-0.506750621401165,-0.305105893305048,-2.14087837233644,0.863716026427822,1.20074908936615,1.15019543412028,2.33933729653214,0.771800653004096,1.74804954004751,-0.609973304523403,-0.0129885488130426,0.293537966080158,-0.354126806755857,0.124494884295249
"31",66,"female",74,66.5,-1.67827847051871,-0.0164000891496874,0.74806531019426,-1.92191978594114,-1.52496174484758,1.01192002403655,0.156952126124051,-0.853218988492443,0.363282472701404,-0.530344094734916,0.222914337609932,1.06185029706464,-0.32113253586006,0.51312804281518,3.08020698832873,0.273318637764366,0.709701895207896,-0.462469667065797,1.22084882344722,0.47672895662449
"32",66,"female",74.5,66,0.451770317408313,0.556220401810972,-1.91965750730993,0.422210011369576,0.768728371969437,0.70957416379284,0.119677373883738,0.260940930793986,0.0456982988570405,-0.802987638042128,0.0898290766797699,-0.730449137531992,-0.135866577776289,0.382225781478033,2.29856178617428,-1.74792189748726,0.0068298046830157,-0.142440445692746,0.0396584400616862,-0.188255122227407
"33",65.5,"female",74,65.5,-0.261286204093359,-0.0684188265291065,-1.45892304422388,0.184209791448987,-1.23744737939478,0.395968853948187,-0.952157115029264,0.512280842557642,1.15912953102106,-0.341567373899294,-1.32115587295999,-0.331903318275583,-0.831867516743874,1.591366096203,-1.01334305268964,0.566304818073529,-1.91672582434867,-0.712315254716076,-1.04795448374531,-0.222825906498563
"34",74,"male",74,62,-0.0863882195446356,-1.14766964117446,-0.837179966143833,0.902368993941627,0.45838232297507,-1.52739952862181,-0.845701908098622,0.171421570171097,1.33682483845038,-0.656818422797257,-0.271928777692803,-1.3858650937901,1.0460105098823,0.362096138737714,-0.883302916557286,-0.399784975083046,0.687431509897694,-1.1406261284723,-0.117799285514194,0.789060150867911
"35",70,"male",74,62,-0.305374623512986,0.74567034466171,-0.673807527499321,-0.872467782492307,-1.31322824490813,1.02894346526257,-0.0343575951936959,0.308147966541953,-0.136442627900764,0.144470379159554,1.2560649874542,0.281371738756619,-0.857176877014265,0.0102779627002212,-0.122749997187522,-0.899500498271299,0.2108188751198,1.5515609655735,-0.671890282735254,0.970956668617946
"36",68,"female",74,62,-0.859722779808314,0.19175795079218,1.06830485644131,0.399459406287403,-0.945131082181271,1.13040943682321,-1.19970149764343,0.319031279868201,-0.711790620917109,-2.06356747968242,-0.306699027663043,1.54918428477831,1.08182562829874,0.170014867347147,-0.44808159153958,-0.914443381827097,0.101061850022578,-1.5888231770065,0.585528319696653,-2.65816478130699
"37",67,"female",74,62,0.675614600727756,-0.249843614803005,-0.318388820915272,-0.143417976793694,0.218292731006093,-0.633621021184096,-0.0682950703202914,1.00669466437346,1.13270113399319,-0.446202630804589,0.901141279825375,-0.66838574122605,-1.7148514119543,-1.12947688445719,-1.45926974293704,-0.565291365010441,0.617865118212898,-0.515682636446065,-0.528831319707484,-0.923553406793492
"38",67,"female",74,62,0.920968569293467,0.755215594810291,0.33427203063068,0.742191994414993,-1.45543410735553,-1.46943610665027,-0.446327895184807,-0.898706447983917,-0.623960599688892,1.4772217387102,0.0118895119978189,0.985464969188611,-0.797401715118391,1.4082862998587,0.347132514365762,-0.854130040656945,-0.786924801378951,-0.335505565928166,1.29119923693083,-0.191772802002825
"39",66,"female",74,62,1.00574269175754,0.146366664040499,-1.23130985216344,-1.75569434641357,0.418810206178367,0.0765575934857752,-1.75499668795945,1.08116014627724,-0.629972286754156,-1.16118304107527,0.884064241550136,1.5354789492257,-0.966786128965846,1.01959378795538,0.245069289991278,-2.14869473585027,0.204324663717696,-1.08262928985884,-1.38850373654592,-2.00442737750805
"40",63.5,"female",74,62,-0.921928401263763,-0.222761258673954,1.08063926115713,1.6550163196883,0.634098667027866,0.220486988094411,0.792580303087945,1.61802400140023,-0.482686596642391,0.987826811407695,1.07133877480252,0.222743674538085,-1.74534589682892,1.38186252566801,0.220314852882642,0.728210086598054,0.188451474819135,-0.52991122566659,-0.725785132199497,-1.40171343798662
"41",63,"female",74,62,0.331771576786981,1.69187371801374,0.487631283270142,-1.96804135362387,-0.859109255892282,-0.522275841184251,0.0110132407785333,1.05209187080882,0.517470411883208,-0.842929788672556,-0.794446002575477,-1.14342379445802,0.298179445257429,0.204728723055319,-0.102858119909122,0.45211203916641,1.18725887680635,1.03345944785184,-0.904318502006352,2.1566731886569
"42",65,"female",74,61,1.13548160368585,0.743157324384901,0.506837249979716,1.39012462336731,-0.140836418598836,1.48341556869918,-0.784609107384934,0.577076827742994,-0.631828877876764,-1.30809050687426,0.800259777866518,0.660324971510944,-1.07859042328984,0.942859282803975,0.204600605055099,-0.741463342712665,1.08957476934221,-0.416017724862504,-0.54472475837238,1.48519492047569
"43",71,"male",73,67,-0.549475220389135,0.942937641750158,0.458031821834954,0.62283790652766,-0.991706286525964,-1.61375132642045,-0.801056992058455,0.30429017517101,-1.2944304112851,0.709878036534964,1.35963995297618,-0.366834478247328,-0.268971746145087,0.176564265251175,-1.55211909732064,-0.0194420210911764,-0.543508293236265,-0.715690144710926,1.0810856858868,0.284396631360239
"44",62,"female",73,67,1.16030098632387,-0.611033198779931,0.234707385970412,-1.13014771376219,1.76695829949494,-0.879243313139894,1.79231081645686,-0.0296036722166814,-1.6677855412358,0.0910282010046314,0.616626733029743,-1.44167228243947,1.75076985916308,-1.5595798816173,1.14703971732635,0.19695511945333,0.900817077114345,0.551114893310034,1.25872988943317,1.02482826749092
"45",68,"male",73,67,0.858357941485306,-1.08342850624679,-0.521772464183653,-1.47430264824812,0.611425813198704,0.108013201236826,0.358725874968432,1.58413819714311,0.582548842470448,0.680306313970615,0.779300114363714,-0.260007057195947,0.838521262773806,0.999877046275834,0.821069202607745,-0.892086721528653,-1.49094980263647,0.280246391032864,-0.405886530907028,0.692137341256107
"46",67,"male",73,67,1.98099098446784,-1.33065007613734,-1.08800339046848,-0.0865752622485469,-0.882791196948454,0.974237385594107,-0.891004787137315,-0.733210303199524,-0.153593858490664,-0.175901976408469,-2.643212730665,2.0222335493492,0.896697600640228,-0.0181914265173758,1.68799042643965,-2.14192803572061,0.658441283528228,-0.702892708950052,0.75900865792133,-1.06548911534969
"47",71,"male",73,66.5,0.422361519454691,1.12540905626038,1.20446381174236,0.948008373902873,1.64093758450769,1.75840995763451,-1.73766466542069,0.564250877998793,0.957669365144788,-0.648078779084405,0.0298696173891832,-0.537506300137593,0.0953897260613181,1.30597747320238,0.367935126947652,-1.01572743660089,0.408963793725109,0.665087971576339,1.79832497919406,-0.0373598973891995
"48",70.5,"male",73,66.5,-0.630493220125316,0.333627437205747,0.862578401761212,-0.826781215255167,1.07899596195122,-0.120701151190837,1.01011261496398,0.575785021630842,-1.35792087999614,0.211376391252647,-1.53416019436136,2.27937226135546,0.370606170793727,-0.814233011996038,-0.111640338548764,-0.0936161392185742,-1.13680200491299,1.64020354976161,0.552936179564301,-1.09716429397165
"49",66.7,"female",73,66.5,1.27324821657558,0.659149742673342,0.0809755304745405,-0.652013162263846,-0.00890222911810588,-0.257352465558515,-1.74813823608902,-0.273961255038051,1.07790749003685,-0.669638042608454,-1.18215983817811,1.43209125604775,-0.500913632189021,0.946763857333891,0.240752458196687,-1.39280216881205,0.399129858222744,-0.0259140098946681,1.62538918689176,0.499306581132207
"50",72,"male",73,65,-0.706114703195391,-0.725779692948316,1.04246597939807,1.13164876233807,0.43300367711103,-1.93772262181021,-0.588670599966824,-1.05392102549091,0.997875521890337,1.01772273249022,0.163071633839831,0.577319237173384,-0.693902293615773,1.24341454465639,0.958413474792463,-2.07516867817129,-1.38535652065292,-1.41772516501015,-0.424362129770917,0.678261323033606
"51",70.5,"male",73,65,-0.635267491768004,0.381576936367133,-1.42066787588734,0.572807216135594,0.26298391351152,-1.25725488905826,0.214803115910234,1.82495314485834,-0.747056663337015,-1.6754003876449,-0.687596129586802,1.01862831582025,0.63916556445468,0.384188509107167,1.77864086533465,0.857266216053145,-2.47158124139252,-1.2876879175037,0.317275738951972,-1.13861644447197
"52",70.2,"male",73,65,-0.372927284808163,0.751843785528197,-0.682267400918377,0.776191929815498,0.162613372272238,-0.509308880229781,-0.426020755535337,-0.192920118912489,-0.717564676478601,-0.0620458789792077,0.286165152512034,-0.25928486590929,-1.34438986576258,0.935011096271549,0.810324980378232,-0.53835997051398,0.423910992081142,0.184775424530035,1.20284847540546,0.0975250260173304
"53",70.2,"male",73,65,-0.411741600078197,0.013059817771064,-1.77626681491216,-0.385184360253982,-0.993360476056577,-1.1649948016855,0.392415011746584,-0.674140469474261,1.7629528353644,0.418253635261049,1.37419316573359,-0.130860311430704,-0.563213784997315,-1.17737841882254,0.588958579803626,0.651301970470145,0.00641538054708692,-0.899945104438535,0.283773025889133,1.97338768740223
"54",69.2,"male",73,65,-0.154513852025397,2.03852179291144,-2.01059941083604,0.704138723925619,0.652641488226852,-0.2260779886461,1.02934082709405,-1.47427579642766,-1.9326492745472,2.06797796044895,0.560602366689828,2.31829625466042,-0.474890195701446,0.0519683751149736,-0.501232243378396,-0.221508694935435,-0.652968677293434,0.109932896606424,-0.83192820238468,0.46098665167937
"55",68.7,"female",73,65,-0.06162161780605,1.41466325270803,-1.27266697968858,0.670460608770966,-0.872449340470537,0.863598836723318,-1.89781837284171,2.20683084980701,-0.627646743605312,-1.7077304045109,0.165400180482244,-1.7951743807743,-1.35808892685437,0.500849062856594,1.07526461357952,-0.645915076360081,-0.82421045693278,1.43763783110028,1.02749728073695,-0.555936657008967
"56",66.5,"female",73,65,0.00460432936824766,-1.23497272760121,-0.704897000651921,-0.397552941995297,1.37118096703627,-0.0223557028486272,-0.17942713964811,-0.310656107493698,0.785206419670677,0.680552872491068,0.583206006464798,0.82676961085535,0.902792438090732,0.53111753018878,-1.43592184208419,-0.696201484811236,0.448563991927463,1.85492689918001,0.530421071856046,-0.666222279191006
"57",64.5,"female",73,65,0.329080675647968,1.65613368422638,1.03776985638401,-0.00478985989338748,0.463228254767115,0.604235440114892,-0.236042968940789,0.738246504686488,0.247959456834453,-2.61153458991119,-0.384889767055786,0.738187479739917,-0.722457312125593,1.97485088863486,0.603063763004922,-0.640656035988256,0.992256651504712,-0.00780374813390687,-0.720298824323851,0.610924346083907
"58",63.5,"female",73,65,-0.621847425966409,-0.201326972862824,-0.237575452127642,0.67159563957365,0.211257923289619,-0.0303018556248935,-2.18611598339785,-0.875310549912604,0.286760651874148,-0.292178178937521,0.385083442643153,-0.410302791307869,0.0292284548748811,-0.334094794527887,-1.16674354671923,0.0200694515017171,-1.81452367311949,-0.742047959681759,-0.150467883879272,1.79702970954132
"59",74,"male",73,64.5,-0.293543426705746,0.0819572056568551,0.905238903783815,-0.640637675236876,-0.461631531299315,0.0103195073688216,0.351806510251288,0.636852579122859,0.628203148846207,-0.187462286772731,-0.838791786403325,1.20111893187195,0.300314811963374,-0.225400669996491,0.0989927332152826,0.387284719521364,-0.460230985615022,-0.477444305736037,-0.654783861528283,0.619210543706261
"60",73,"male",73,64.5,0.707024071807403,-0.1160064436757,-0.15590461414028,-0.565816291007146,2.24675287937156,1.35100722623574,-1.11376721785984,-0.742366987104651,-0.643610356673683,-1.16934815449784,-0.290621750232152,0.636087076929264,-0.762465983139897,-2.11931177425413,-0.550391963999307,-0.0663917254791701,0.75110026512559,0.0433949009285805,-0.423264953651363,0.0326759574253885
"61",71.5,"male",73,64.5,-0.705600605375743,-0.190210271664207,-0.502205897626743,0.236919607680071,0.680449607827227,0.982196342192362,-0.397738366382467,-0.928881447263052,0.66142486660389,-1.12282749552686,-1.20515562060045,-0.468633261162073,-1.0935111108597,-0.70913592020976,0.155123780334865,0.780224809150274,-1.53955434348454,-0.155762036074122,-0.187997064480282,-0.490125336167517
"62",62.5,"male",73,64.5,-0.156499709021429,1.29413421996242,2.6064096713386,-0.596585444541474,-1.00139701082654,0.848841188077874,0.828053091039818,-0.636191902389655,0.402781590497633,0.836098793198221,0.937688326041703,1.36950973382387,-0.656958449586101,1.25528602585558,0.911581783128418,-1.25901077645192,-0.598804404148886,-0.920480699848689,0.258170730679932,-0.882980578734418
"63",66.5,"female",73,64.5,0.233526180642136,0.751495289251697,-1.07734290677957,-0.4571378050522,-0.19060744287017,-1.39829033192808,1.30447948439277,0.309613939282488,2.79722651306136,-0.85343989743503,-0.964952437346562,-0.535798785497198,-0.889168495969471,0.429020744950573,0.729997845882463,0.140010156215812,0.36973224850393,0.600011700840284,-0.590793909199871,2.55835104464969
"64",62.3,"female",73,64.5,1.15299725895915,0.817360010871858,0.0170451532598806,-0.599408714056102,0.408023220264054,-1.44842868433297,-0.527804344280863,-1.71416560994932,-0.348102451489889,0.539181602149097,-0.299939049780497,-0.750401575624497,2.43886613955211,0.620091571267039,1.01646843206113,0.974712015646195,-0.406822535612497,-0.0462918080069683,0.28196307308158,0.97733658924317
"65",66,"female",73,64,-1.15581887547745,-0.746937812188485,0.095334473733831,0.834423624489605,-0.975659517034225,1.48470873376873,1.24943918818416,-0.559754847079329,1.57407719299617,-1.17271270809967,-0.340136942243005,-0.411603636740901,-0.489445209835591,-0.258981272845097,0.478404645561907,0.529185336942533,0.0984703943417778,1.95994467810187,-0.835309951408922,2.07646332793328
"66",64.5,"female",73,64,-0.0535735382302828,-0.232701526516836,1.05025350430307,0.065348476968744,1.20884011444549,-0.826465775500208,-0.454552484643392,0.437185466191025,0.358705086948333,0.0381848546229797,-1.02821537159213,-0.828539752280253,-0.178422044420762,-0.239680120741415,-0.0578169664649703,0.546119152841766,0.593810264377985,-0.114093136053951,-0.34220139219431,0.30976110664903
"67",64,"female",73,64,-0.28686125360425,0.655143013489565,-0.362110355110637,-0.251245631395051,0.825066851646642,1.94527395644885,-0.634705575928392,0.103557978695371,-1.34001243670762,2.85151642866344,-1.1892286132477,-0.55195141736745,-0.38424546228033,0.958190235725917,-1.13383746019339,1.48558788116758,-0.842532052659427,1.18904007586495,-0.0707974482069533,-0.657767057221143
"68",62.7,"female",73.2,63,0.194340379698418,3.64953268171915,0.466644845198707,0.874230400914775,-0.811217457085354,0.62440832713924,1.18071640281696,0.684961735964004,-1.97824480534245,-0.780869304664088,-1.23392915774876,-2.37576580122778,-0.116342432354309,0.416801160249868,-0.419008523195133,-0.53112020846819,0.976960723298626,-0.533757991135294,-0.100235412804228,0.359925169464286
"69",73.2,"male",72.7,69,-0.787215069610002,-0.891210558882322,0.593588866838559,-0.411143588451954,-1.20542522391043,-0.392737540544349,-0.263629137826599,1.21591461876965,-0.407007923684775,-0.299391620603679,-0.115895687692642,0.40666643255693,-1.36315569728871,-0.0982724233418956,-0.707564134517531,-0.921703902586247,-0.656047720341733,0.252179485188536,0.639610063267812,0.947218151903009
"70",73,"male",72.7,69,-0.866218529341126,-0.318606309803324,-2.28049255814647,0.877322310918325,-1.14713904060602,-1.14668022470215,-1.46059880520153,0.707945869274681,0.350351583102912,-0.976688381234864,0.450638487491702,-0.465856286198487,0.267129805088265,0.366678031967216,-1.20347113162992,0.798714677350346,-0.0842501137020589,2.09207658929267,0.907751040787359,0.145314656001911
"71",72.7,"male",72.7,69,1.34145689350863,-0.744921011682417,-0.346268369311079,-0.559926508162153,2.51052480305609,0.963704823605241,-1.95311321542214,0.504252390825066,1.11185717336596,0.0865784774107975,-0.520956137290025,-0.385795394840661,0.648593987616596,-0.401679326035528,-0.109057240123027,0.712825349047396,1.20421330830815,-1.5818300233827,0.403983978555241,-0.737489437891511
"72",70,"female",72.7,69,-1.0896161273751,0.0149531048662061,-0.150877581385422,0.918381396199925,-0.267920425588944,-0.66045612644998,0.901636147053486,-2.8322738354445,-2.0163786836831,-0.197503915990957,-0.669008538094884,0.388939124303434,0.75843693300985,-1.78620337027379,0.0683485804998010,-0.588965210593412,-1.16857349664013,-0.61364876925269,0.126252190395923,1.33473824608988
"73",69,"female",72.7,69,0.310620367287584,0.787418706765106,0.346941081595868,-1.78214839143961,1.37821303385396,0.164810240849082,-0.111221850564104,1.00223267946095,1.07695995669058,0.720040070416403,-1.75194553314545,-0.853002186281855,2.51586937197463,-1.09177923803168,-0.0629777716686504,-0.341072361447312,-0.236595427163986,0.860813670705843,-0.0860740473080747,0.085361214858823
"74",68.5,"female",72.7,69,0.471414671182195,0.245131495924033,0.582181919593051,-0.131318108232364,1.22199266951232,0.972552242648149,-0.439838957809038,-1.24931397871854,1.06636113391942,0.60659182828218,-1.23033469624627,1.1442489980493,-1.11924096488814,-0.662357617835958,-0.71775711621374,-0.906587040170555,0.202336448797735,0.83096788474824,-1.04065383226579,0.466611937467347
